time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2020-12-28T06:01:23Z,1130,0,0,0,0,0,4359035,2401,1211553,624,0,0,0,0,0,10,0,0,0,0,0,0,0,122,7,0,8,1,33,5,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,0,4,40,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,48483000,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:02:23Z,1130,0,0,0,0,0,4357971,2401,1210489,624,0,0,0,0,0,427,0,0,0,0,0,0,0,122,7,0,8,1,33,27,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,1,13,137,13,0,13,0,0,3,13,0,0,1,1,2048,1,96,1,0,0,0,0,932,12,0,0,0,0,0,0,1,2,34793928,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:03:23Z,1130,0,0,0,0,0,4357971,2401,1210489,624,0,0,0,0,0,8,0,0,0,0,0,0,0,122,7,0,8,1,33,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,0,4,42,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,34793928,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:04:23Z,1595,0,0,0,0,0,4358436,2401,1210489,624,0,0,0,0,0,8,0,0,0,0,0,0,0,122,7,0,8,1,33,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,0,4,40,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,35842504,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:05:23Z,1595,0,0,0,0,0,4357404,2401,1209457,624,0,0,0,0,0,1030,0,0,0,0,0,0,0,122,7,0,8,1,33,49,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,5,14,124,14,0,14,0,0,3,14,0,0,5,1,10240,5,404,5,0,0,0,0,665,9,0,0,0,0,0,0,1,2,56847944,3,0,0,0,0,0,0,121,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:06:23Z,1595,0,0,0,0,0,4367460,2401,1219513,624,0,0,0,0,0,635,1,0,0,0,0,0,0,123,7,0,8,1,33,39,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,8,11,187,11,0,11,0,0,3,11,0,0,8,1,10240,5,442,5,0,1,11497,4,449,6,0,0,0,0,0,0,1,10,56910024,5,0,0,0,0,0,0,95,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:07:23Z,1595,0,0,0,0,0,4367460,2401,1219513,624,0,0,0,0,0,213,0,0,0,0,0,0,0,123,7,0,8,1,33,15,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4698693,8,4694317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609133243092,3145728,0,0,0,1,6,63,6,0,6,0,0,3,6,0,0,1,1,2048,1,77,1,0,0,0,0,334,5,0,0,0,0,0,0,1,5,30900944,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:09:01Z,161,0,0,0,0,0,4028430,2401,882433,108,0,0,0,0,0,2431,96,0,0,0,0,0,1197,98,7,0,7,1,102,1234,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4967485,9,4873516,1,86,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1609135740872,3145728,0,0,0,189,1,14,1,5,1,0,0,3,2,0,0,189,1,155648,52,97479,1,0,90,6570898,950,0,0,0,0,0,0,0,0,3,33,18993856,2,0,0,0,0,0,0,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:11:08Z,161,0,0,0,0,0,3184870,2401,38793,188,0,0,0,0,0,300,7,0,0,0,0,0,136,7,6,0,8,1,11,165,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4983594,10,4978844,1,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609135867592,3145728,0,0,0,24,1,16,1,5,1,0,0,3,2,0,0,24,1,24576,9,4864,1,0,0,5689344,698,0,0,0,0,0,0,0,0,2,23,31887536,3,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:11:27Z,161,0,0,0,0,0,3182674,2401,36521,264,0,0,0,0,0,406,6,0,0,0,0,0,189,6,6,0,7,1,10,218,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5003366,11,4998254,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609135887013,3145728,0,0,0,23,1,6,1,5,1,0,0,3,2,0,0,23,1,26624,10,5226,1,0,0,5179392,634,0,0,0,0,0,0,0,0,2,15,35071576,3,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:12:27Z,665,0,0,0,0,0,3228810,2401,81793,624,0,0,0,0,0,96,4,0,0,0,0,0,0,10,7,0,9,1,13,185,92,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5003366,11,4998254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609135887013,3145728,0,0,0,345,56,326,56,2,56,0,0,3,56,0,0,345,1,24576,12,2840,2,0,127,1219310,462,7901,54,0,0,0,0,0,0,1,5,23715600,2,0,0,0,0,0,0,539,0,0,0,0,0,0,0,84,0,6,0,166,0,0,0,0,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:13:41Z,161,0,0,0,0,0,3186378,2401,40225,264,0,0,0,0,0,320,6,0,0,0,0,0,144,7,6,0,7,1,11,175,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5020129,12,5016062,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609136020516,3145728,0,0,0,23,1,13,1,5,1,0,0,3,2,0,0,23,1,18432,9,5885,1,0,0,5156864,631,0,0,0,0,0,0,0,0,2,17,35024384,9,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:15:18Z,161,0,0,0,0,0,3182666,2401,36513,264,0,0,0,0,0,331,7,0,0,0,0,0,153,7,5,0,9,1,10,178,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5035064,13,5031317,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609136117762,3145728,0,0,0,24,1,13,1,5,1,0,0,3,2,0,0,24,1,28672,11,3861,1,0,0,5167104,632,0,0,0,0,0,0,0,0,2,16,34874752,3,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:16:18Z,1130,0,0,0,0,0,3303315,2401,155833,624,0,0,0,0,0,335,12,0,0,0,0,0,0,19,7,0,11,2,19,227,119,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5035064,13,5031317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609136117762,3145728,0,0,0,388,62,380,62,2,62,0,0,3,62,0,0,388,1,57344,28,2454,8,0,134,1305763,496,10024,54,0,0,0,0,0,0,2,34,45031784,2,0,0,0,0,0,0,686,0,0,0,0,0,0,0,100,0,6,0,202,0,0,0,0,0,0,0,0,0,0,233,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:17:18Z,1130,0,0,0,0,0,3340843,2401,193361,624,0,0,0,0,0,224,4,0,0,0,0,0,0,23,7,0,11,2,23,15,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5035064,13,5031317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609136117762,3145728,0,0,0,11,7,60,7,0,7,0,0,3,7,0,0,11,1,12288,6,252,3,0,4,26879,9,313,4,0,0,0,0,0,0,1,19,23902272,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T06:18:18Z,1130,0,0,0,0,0,3340843,2401,193361,624,0,0,0,0,0,8,0,0,0,0,0,0,0,23,7,0,11,2,23,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5035064,13,5031317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609136117762,3145728,0,0,0,0,4,39,4,0,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,274,4,0,0,0,0,0,0,0,0,23902272,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T07:54:14Z,161,0,0,0,0,0,3250758,2401,104713,264,0,0,0,0,0,395,12,0,0,0,0,0,180,13,7,0,8,1,17,215,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5069662,14,5050485,1,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1609142051824,3145728,0,0,0,72,1,18,1,5,1,0,0,3,2,0,0,72,1,45056,16,21007,1,0,11,5380641,694,0,0,0,0,0,0,0,0,3,41,15278784,60,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T07:55:17Z,161,0,0,0,0,0,3184790,2401,38793,108,0,0,0,0,0,339,7,0,0,0,0,0,156,7,6,0,8,1,11,184,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5085748,15,5081476,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609142116249,3145728,0,0,0,25,1,14,1,5,1,0,0,3,2,0,0,25,1,16384,8,4386,1,0,0,5342208,655,0,0,0,0,0,0,0,0,2,19,30777936,22,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T07:56:18Z,161,0,0,0,0,0,3184870,2401,38793,188,0,0,0,0,0,344,7,0,0,0,0,0,160,7,6,0,8,1,11,186,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5103745,16,5098536,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609142177793,3145728,0,0,0,25,1,13,1,5,1,0,0,3,2,0,0,25,1,28672,11,5323,1,0,0,5282816,646,0,0,0,0,0,0,0,0,2,26,32982128,9,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T07:57:17Z,161,0,0,0,0,0,3186218,2401,40065,264,0,0,0,0,0,368,6,0,0,0,0,0,169,7,6,0,7,1,11,199,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5121394,17,5117524,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609142236623,3145728,0,0,0,22,1,11,1,5,1,0,0,3,2,0,0,22,1,22528,11,5700,1,0,0,5327994,651,0,0,0,0,0,0,0,0,2,16,32920008,5,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T07:57:28Z,161,0,0,0,0,0,3184251,2058,38146,216,0,0,0,0,0,338,8,0,0,0,0,0,155,8,6,0,9,1,13,184,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5136339,18,5132398,1,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1609142247645,3145728,0,0,0,25,1,13,1,5,1,0,0,3,2,0,0,25,1,26624,10,4055,1,0,0,5272576,645,0,0,0,0,0,0,0,0,2,14,33717248,5,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:42:32Z,161,0,0,0,0,0,3182387,2058,36282,216,0,0,0,0,0,353,6,0,0,0,0,0,161,7,6,0,7,1,12,191,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5153015,19,5149471,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609148551444,3145728,0,0,0,23,1,7,1,5,1,0,0,3,2,0,0,23,1,26624,10,5386,1,0,0,5277696,644,0,0,0,0,0,0,0,0,2,16,35035240,2,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:43:32Z,665,0,0,0,0,0,4046758,2401,899633,732,0,0,0,0,0,5768,90,0,0,0,0,0,0,97,7,0,12,1,63,506,223,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5153015,19,5149471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148551444,3145728,0,0,0,650,395,3126,394,2,395,0,0,3,394,0,0,650,1,301056,147,26776,106,0,209,1903206,714,29142,289,0,0,0,0,0,0,15,138,46550016,4,0,0,0,0,0,0,1728,0,0,0,1,0,1,0,117,0,6,0,194,0,0,0,0,0,0,0,0,0,0,5292,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:44:32Z,1130,0,0,0,0,0,4269063,2401,1121473,732,0,0,0,0,0,7284,18,0,0,0,0,0,0,118,7,0,13,2,61,472,96,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5153015,19,5149471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148551444,3145728,0,0,0,129,406,3117,406,0,406,0,0,3,406,0,0,129,1,104448,51,6048,47,0,17,230500,95,74562,359,0,0,0,0,0,0,17,82,33218992,3,0,0,0,0,0,0,1408,0,0,0,3,0,0,0,80,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6838,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:45:28Z,161,0,0,0,0,0,4144738,2401,998633,216,0,0,0,0,0,2183,108,0,0,0,0,0,1075,108,7,0,9,3,110,1110,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5479997,20,5301525,1,75,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1609148728097,3145728,0,0,0,212,1,17,1,5,1,0,0,3,2,0,0,212,1,174080,73,178586,1,0,100,6942755,993,0,0,0,0,0,0,0,0,3,22,19103584,3,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:46:28Z,665,0,0,0,0,0,4247098,2401,1100081,624,0,0,0,0,0,1837,12,0,0,0,0,0,0,120,7,0,13,1,115,289,142,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,226,128,922,128,2,128,0,0,3,128,0,0,226,1,86016,42,4381,19,0,35,532646,221,12606,109,0,0,0,0,0,0,5,63,59124104,3,0,0,0,0,0,0,874,0,0,0,0,0,0,0,89,0,6,0,164,0,0,0,0,0,0,0,0,0,0,1644,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:47:29Z,1130,0,0,0,0,0,4267099,2401,1119617,624,0,0,0,0,0,1749,0,0,0,0,0,0,0,121,9,0,13,1,108,86,22,0,0,0,0, ,0,0,0,0,0,0,1279,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,22,88,641,88,0,88,0,0,3,88,0,0,22,1,32768,16,1268,14,0,0,12288,6,33689,74,0,0,0,0,0,0,3,9,62550784,2,0,0,0,0,0,0,273,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:48:29Z,1130,0,0,0,0,0,4306699,2401,1159217,624,0,0,0,0,0,2275,3,0,0,0,0,0,0,124,9,0,13,1,102,159,55,0,0,0,0, ,0,0,0,0,0,0,2245,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,61,92,742,92,0,92,0,0,3,92,0,0,61,1,63488,31,1864,20,0,3,72733,33,6530,72,0,0,0,0,0,0,3,14,48538048,2,0,0,0,0,0,0,427,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:49:29Z,1130,0,0,0,0,0,4356627,2401,1209145,624,0,0,0,0,0,2312,2,0,0,0,0,0,0,129,9,0,13,1,95,104,25,0,0,0,0, ,0,0,0,0,0,0,2280,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,29,139,873,139,0,139,0,0,3,139,0,0,29,1,47104,23,1806,19,0,2,20904,8,41545,120,0,0,0,0,0,0,3,12,37161936,2,0,0,0,0,0,0,366,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T09:50:29Z,1130,0,0,0,0,0,4371091,2401,1223609,624,0,0,0,0,0,2096,0,0,0,0,0,0,0,131,9,0,13,1,91,124,19,0,0,0,0, ,0,0,0,0,0,0,2066,0,0,0,5479997,20,5301525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609148728097,3145728,0,0,0,19,66,537,66,0,66,0,0,3,66,0,0,19,1,30720,15,864,9,0,0,8192,4,24789,57,0,0,0,0,0,0,2,7,67802848,1,0,0,0,0,0,0,331,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
